,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
2837,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 86, 0, 0, 0)",22445226446848,tcp://10.201.0.212:38553,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455686.2202713,tcp://10.201.0.220:8786,1713455686.2156653,1713455686.2243602,0.008694887161254883,1,1713455686.247204
2838,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 86, 0, 0, 0)",22445439901696,tcp://10.201.0.212:38553,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455686.2203057,tcp://10.201.0.220:8786,1713455686.2161264,1713455686.2307913,0.014664888381958008,1,1713455686.2516544
2839,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 28, 0, 0, 0)",22445224345600,tcp://10.201.0.212:38553,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,processing,memory,task-finished-1713455686.225999,tcp://10.201.0.220:8786,1713455686.2153854,1713455686.2165916,0.0012061595916748047,1,1713455686.2545085
2840,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 56, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455686.225999,tcp://10.201.0.220:8786,,,,,1713455686.2554376
2841,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 57, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,memory,released,task-finished-1713455686.225999,tcp://10.201.0.220:8786,,,,,1713455686.2566833
2842,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 14, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,waiting,processing,task-finished-1713455686.225999,tcp://10.201.0.220:8786,,,,,1713455686.2581148
2843,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 28, 0, 0, 0)",22445437800448,tcp://10.201.0.212:38553,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,processing,memory,task-finished-1713455686.2484753,tcp://10.201.0.220:8786,1713455686.2345483,1713455686.2417173,0.007169008255004883,1,1713455686.2597804
2844,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 57, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455686.2484753,tcp://10.201.0.220:8786,,,,,1713455686.2612045
2845,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 56, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,memory,released,task-finished-1713455686.2484753,tcp://10.201.0.220:8786,,,,,1713455686.2633615
2846,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 14, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,waiting,processing,task-finished-1713455686.2484753,tcp://10.201.0.220:8786,,,,,1713455686.2656753
2847,"('array-8838909ee9756e34565341881e2e6f0c', 35)",23160199655424,tcp://10.201.0.212:34699,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.2376332,tcp://10.201.0.220:8786,1713455686.240692,1713455686.2407386,4.673004150390625e-05,336,1713455686.267574
2848,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455686.2376332,tcp://10.201.0.220:8786,,,,,1713455686.2691872
2849,"('array-8838909ee9756e34565341881e2e6f0c', 36)",22685092151296,tcp://10.201.0.212:45449,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.2581453,tcp://10.201.0.220:8786,1713455686.2566252,1713455686.2566595,3.4332275390625e-05,336,1713455686.271512
2850,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 36, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455686.2581453,tcp://10.201.0.220:8786,,,,,1713455686.272288
2851,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 80, 0, 0, 0)",22685092151296,tcp://10.201.0.212:45449,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455686.2581844,tcp://10.201.0.220:8786,1713455686.2567315,1713455686.259474,0.0027425289154052734,1,1713455686.2741098
2852,"('array-8838909ee9756e34565341881e2e6f0c', 34)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455686.2581844,tcp://10.201.0.220:8786,,,,,1713455686.2765315
2853,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 80, 0, 0, 0)",22685090050048,tcp://10.201.0.212:45449,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455686.2682104,tcp://10.201.0.220:8786,1713455686.2684653,1713455686.2723827,0.0039174556732177734,1,1713455686.2791042
2854,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 33, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455686.2682104,tcp://10.201.0.220:8786,,,,,1713455686.2807329
2855,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0)",23160195452928,tcp://10.201.0.212:34699,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.288502,tcp://10.201.0.220:8786,1713455686.2914548,1713455686.291591,0.0001361370086669922,3324,1713455686.2910197
2856,"('array-8838909ee9756e34565341881e2e6f0c', 33)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455686.288502,tcp://10.201.0.220:8786,,,,,1713455686.2916145
2857,"('array-8838909ee9756e34565341881e2e6f0c', 34)",22685090050048,tcp://10.201.0.212:45449,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.292747,tcp://10.201.0.220:8786,1713455686.2939246,1713455686.2939622,3.7670135498046875e-05,336,1713455686.2968504
2858,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 34, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455686.292747,tcp://10.201.0.220:8786,,,,,1713455686.2976449
2859,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 33, 0, 0, 0)",22685090050048,tcp://10.201.0.212:45449,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.2976043,tcp://10.201.0.220:8786,1713455686.301017,1713455686.3012125,0.00019550323486328125,3324,1713455686.3004162
2860,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 32, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455686.2976043,tcp://10.201.0.220:8786,,,,,1713455686.3025796
2861,"('array-8838909ee9756e34565341881e2e6f0c', 33)",23160203857920,tcp://10.201.0.212:34699,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.3004467,tcp://10.201.0.220:8786,1713455686.3034887,1713455686.3035398,5.1021575927734375e-05,336,1713455686.3055673
2862,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 33, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455686.3004467,tcp://10.201.0.220:8786,,,,,1713455686.3075197
2863,"('array-8838909ee9756e34565341881e2e6f0c', 32)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455686.3004467,tcp://10.201.0.220:8786,,,,,1713455686.309702
2864,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 14, 0, 0, 0)",22445226446848,tcp://10.201.0.212:38553,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,processing,memory,task-finished-1713455686.3096864,tcp://10.201.0.220:8786,1713455686.3230677,1713455686.3232288,0.00016117095947265625,1,1713455686.3117447
2865,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 29, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,memory,released,task-finished-1713455686.3096864,tcp://10.201.0.220:8786,,,,,1713455686.31269
2866,"('chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc', 28, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2acf6532b07f4fbe3e253eefeb7a5ebc,memory,released,task-finished-1713455686.3096864,tcp://10.201.0.220:8786,,,,,1713455686.3148592
2867,"('chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e', 7, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e,waiting,processing,task-finished-1713455686.3096864,tcp://10.201.0.220:8786,,,,,1713455686.317192
2868,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 14, 0, 0, 0)",22445226446848,tcp://10.201.0.212:38553,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,processing,memory,task-finished-1713455686.3115497,tcp://10.201.0.220:8786,1713455686.3233109,1713455686.3262029,0.002892017364501953,1,1713455686.3190699
2869,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 28, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,memory,released,task-finished-1713455686.3115497,tcp://10.201.0.220:8786,,,,,1713455686.3205872
2870,"('chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333', 29, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-80f8e741f300d2a084fb2c4c7220e333,memory,released,task-finished-1713455686.3115497,tcp://10.201.0.220:8786,,,,,1713455686.3218274
2871,"('chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92', 7, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92,waiting,processing,task-finished-1713455686.3115497,tcp://10.201.0.220:8786,,,,,1713455686.3231685
2872,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",22445435699200,tcp://10.201.0.212:38553,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.3133314,tcp://10.201.0.220:8786,1713455685.7283576,1713455686.3158412,0.5874836444854736,34528548,1713455686.3254368
2873,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 45, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455686.3133314,tcp://10.201.0.220:8786,,,,,1713455686.3273163
2874,"('array-8838909ee9756e34565341881e2e6f0c', 45)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455686.3133314,tcp://10.201.0.220:8786,,,,,1713455686.3301547
2875,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 45, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455686.3133314,tcp://10.201.0.220:8786,,,,,1713455686.3325577
2876,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 45, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455686.3133314,tcp://10.201.0.220:8786,,,,,1713455686.3348513
2877,"('array-8838909ee9756e34565341881e2e6f0c', 32)",23160193351680,tcp://10.201.0.212:34699,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.3179812,tcp://10.201.0.220:8786,1713455686.3210883,1713455686.3211164,2.8133392333984375e-05,336,1713455686.3375397
2878,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 31, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455686.3179812,tcp://10.201.0.220:8786,,,,,1713455686.3393857
2879,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 31, 0, 0, 0)",23160199655424,tcp://10.201.0.212:34699,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.351613,tcp://10.201.0.220:8786,1713455686.3544853,1713455686.354643,0.00015783309936523438,3324,1713455686.3529134
2880,"('array-8838909ee9756e34565341881e2e6f0c', 31)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455686.351613,tcp://10.201.0.220:8786,,,,,1713455686.3534088
2881,"('array-8838909ee9756e34565341881e2e6f0c', 31)",23160195452928,tcp://10.201.0.212:34699,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.3595536,tcp://10.201.0.220:8786,1713455686.3626516,1713455686.3626866,3.504753112792969e-05,336,1713455686.3607936
2882,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 31, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455686.3595536,tcp://10.201.0.220:8786,,,,,1713455686.3613532
2883,"('chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e', 7, 0, 0, 0)",22445439901696,tcp://10.201.0.212:38553,chunk_min-partial,chunk_min-partial-70478972c24ad36db8a8ba4b71d9b19e,processing,memory,task-finished-1713455686.367672,tcp://10.201.0.220:8786,1713455686.3519282,1713455686.3566523,0.004724025726318359,1,1713455686.3697107
2884,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 14, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,memory,released,task-finished-1713455686.367672,tcp://10.201.0.220:8786,,,,,1713455686.3717911
2885,"('chunk_min-partial-8dd005561753a0069a30a564b3da22ea', 15, 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-8dd005561753a0069a30a564b3da22ea,memory,released,task-finished-1713455686.367672,tcp://10.201.0.220:8786,,,,,1713455686.373961
2886,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 45, 0, 0, 0)",22445224345600,tcp://10.201.0.212:38553,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,processing,memory,task-finished-1713455686.371691,tcp://10.201.0.220:8786,1713455686.3842704,1713455686.3862076,0.0019371509552001953,1,1713455686.3853772
2887,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 30, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455686.371691,tcp://10.201.0.220:8786,,,,,1713455686.3858402
2888,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 45, 0, 0, 0)",22445437800448,tcp://10.201.0.212:38553,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,processing,memory,task-finished-1713455686.3717241,tcp://10.201.0.220:8786,1713455686.384377,1713455686.386302,0.0019249916076660156,1,1713455686.38802
2889,"('array-8838909ee9756e34565341881e2e6f0c', 30)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455686.3717241,tcp://10.201.0.220:8786,,,,,1713455686.3902433
2890,"('chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92', 7, 0, 0, 0)",22445222244352,tcp://10.201.0.212:38553,chunk_max-partial,chunk_max-partial-1910eb1fea4393b8b46bad62e1bd1e92,processing,memory,task-finished-1713455686.3890316,tcp://10.201.0.220:8786,1713455686.3815334,1713455686.3915353,0.010001897811889648,1,1713455686.3933043
2891,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 14, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,memory,released,task-finished-1713455686.3890316,tcp://10.201.0.220:8786,,,,,1713455686.393793
2892,"('chunk_max-partial-8c47771865924cf589c1b50dcf089083', 15, 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-8c47771865924cf589c1b50dcf089083,memory,released,task-finished-1713455686.3890316,tcp://10.201.0.220:8786,,,,,1713455686.3955047
2893,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 29, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455686.3890316,tcp://10.201.0.220:8786,,,,,1713455686.3973582
2894,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 30, 0, 0, 0)",22445226446848,tcp://10.201.0.212:38553,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.4090571,tcp://10.201.0.220:8786,1713455686.4170492,1713455686.417217,0.0001678466796875,3324,1713455686.4119763
2895,"('array-8838909ee9756e34565341881e2e6f0c', 29)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455686.4090571,tcp://10.201.0.220:8786,,,,,1713455686.4122775
2896,"('array-8838909ee9756e34565341881e2e6f0c', 30)",22445226446848,tcp://10.201.0.212:38553,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.4090858,tcp://10.201.0.220:8786,1713455686.4172814,1713455686.4173102,2.8848648071289062e-05,336,1713455686.4135501
2897,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 30, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455686.4090858,tcp://10.201.0.220:8786,,,,,1713455686.415366
2898,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 29, 0, 0, 0)",22445439901696,tcp://10.201.0.212:38553,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.4122193,tcp://10.201.0.220:8786,1713455686.426613,1713455686.4267833,0.00017023086547851562,3324,1713455686.4167733
2899,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 28, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,queued,processing,task-finished-1713455686.4122193,tcp://10.201.0.220:8786,,,,,1713455686.417964
2900,"('array-8838909ee9756e34565341881e2e6f0c', 29)",22445224345600,tcp://10.201.0.212:38553,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.4280293,tcp://10.201.0.220:8786,1713455686.43882,1713455686.438863,4.315376281738281e-05,336,1713455686.4287453
2901,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 29, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455686.4280293,tcp://10.201.0.220:8786,,,,,1713455686.4293287
2902,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 28, 0, 0, 0)",22445222244352,tcp://10.201.0.212:38553,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.429152,tcp://10.201.0.220:8786,1713455686.443383,1713455686.4435198,0.00013685226440429688,3324,1713455686.4341104
2903,"('array-8838909ee9756e34565341881e2e6f0c', 28)",,,array,array-8838909ee9756e34565341881e2e6f0c,queued,processing,task-finished-1713455686.429152,tcp://10.201.0.220:8786,,,,,1713455686.4342544
2904,"('array-8838909ee9756e34565341881e2e6f0c', 28)",22445435699200,tcp://10.201.0.212:38553,array,array-8838909ee9756e34565341881e2e6f0c,processing,memory,task-finished-1713455686.438918,tcp://10.201.0.220:8786,1713455686.45351,1713455686.4535532,4.315376281738281e-05,336,1713455686.4397097
2905,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 28, 0, 0, 0)",,,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,waiting,processing,task-finished-1713455686.438918,tcp://10.201.0.220:8786,,,,,1713455686.4398482
2906,"('_map_read_frame-c50155175b03e4c1ec9664317841e345', 87, 0, 0, 0)",23160205959168,tcp://10.201.0.212:34699,map_read_frame,_map_read_frame-c50155175b03e4c1ec9664317841e345,processing,memory,task-finished-1713455686.456242,tcp://10.201.0.220:8786,1713455684.8043845,1713455684.844286,0.0399014949798584,101853864,1713455686.4574149
2907,"('block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345', 87, 0, 0, 0)",,,block-info,block-info-_map_read_frame-c50155175b03e4c1ec9664317841e345,memory,released,task-finished-1713455686.456242,tcp://10.201.0.220:8786,,,,,1713455686.4576042
2908,"('array-8838909ee9756e34565341881e2e6f0c', 87)",,,array,array-8838909ee9756e34565341881e2e6f0c,memory,released,task-finished-1713455686.456242,tcp://10.201.0.220:8786,,,,,1713455686.4587948
2909,"('chunk_min-5a09aab47a69898004101a2c5b6e1b96', 87, 0, 0, 0)",,,chunk_min,chunk_min-5a09aab47a69898004101a2c5b6e1b96,waiting,processing,task-finished-1713455686.456242,tcp://10.201.0.220:8786,,,,,1713455686.4617863
2910,"('chunk_max-f51ddbdd2414581636b6798cd76ef954', 87, 0, 0, 0)",,,chunk_max,chunk_max-f51ddbdd2414581636b6798cd76ef954,waiting,processing,task-finished-1713455686.456242,tcp://10.201.0.220:8786,,,,,1713455686.4630501
